0.000100, 0.0000000000000000e+00 
0.000106, 0.0000000000000000e+00 
0.000112, 0.0000000000000000e+00 
0.000118, 0.0000000000000000e+00 
0.000125, nan 
0.000132, nan 
0.000139, nan 
0.000147, nan 
0.000156, nan 
0.000164, nan 
0.000174, nan 
0.000184, nan 
0.000194, nan 
0.000205, nan 
0.000217, nan 
0.000229, nan 
0.000242, nan 
0.000256, nan 
0.000270, nan 
0.000286, nan 
0.000302, nan 
0.000319, nan 
0.000337, nan 
0.000356, nan 
0.000377, nan 
0.000398, nan 
0.000421, nan 
0.000445, nan 
0.000470, nan 
0.000497, nan 
0.000525, nan 
0.000555, nan 
0.000586, nan 
0.000619, nan 
0.000655, nan 
0.000692, nan 
0.000731, nan 
0.000773, nan 
0.000817, nan 
0.000863, nan 
0.000912, nan 
0.000964, nan 
0.001019, nan 
0.001076, nan 
0.001138, nan 
0.001202, nan 
0.001271, nan 
0.001343, nan 
0.001419, nan 
0.001500, nan 
0.001585, nan 
0.001675, nan 
0.001770, nan 
0.001871, nan 
0.001977, nan 
0.002089, nan 
0.002208, nan 
0.002333, nan 
0.002466, nan 
0.002606, nan 
0.002754, nan 
0.002911, nan 
0.003076, nan 
0.003251, nan 
0.003436, nan 
0.003631, nan 
0.003837, nan 
0.004055, nan 
0.004285, nan 
0.004529, nan 
0.004786, nan 
0.005058, nan 
0.005346, nan 
0.005649, nan 
0.005970, nan 
0.006310, nan 
0.006668, nan 
0.007047, nan 
0.007447, nan 
0.007870, nan 
0.008318, nan 
0.008790, nan 
0.009290, nan 
0.009817, nan 
0.010375, nan 
0.010965, nan 
0.011588, nan 
0.012246, nan 
0.012942, nan 
0.013677, nan 
0.014454, nan 
0.015276, nan 
0.016144, nan 
0.017061, nan 
0.018030, nan 
0.019055, nan 
0.020137, nan 
0.021281, nan 
0.022491, nan 
0.023768, nan 
0.025119, nan 
0.026546, nan 
0.028054, nan 
0.029648, nan 
0.031333, nan 
0.033113, nan 
0.034995, nan 
0.036983, nan 
0.039084, nan 
0.041305, nan 
0.043652, nan 
0.046132, nan 
0.048753, nan 
0.051523, nan 
0.054450, nan 
0.057544, nan 
0.060814, nan 
0.064269, nan 
0.067920, nan 
0.071779, nan 
0.075858, nan 
0.080168, nan 
0.084723, nan 
0.089536, nan 
0.094624, nan 
0.100000, nan 
0.105682, nan 
0.111686, nan 
0.118032, nan 
0.124738, nan 
0.131826, nan 
0.139316, nan 
0.147231, nan 
0.155597, nan 
0.164437, nan 
0.173780, nan 
0.183654, nan 
0.194089, nan 
0.205116, nan 
0.216770, nan 
0.229087, nan 
0.242103, nan 
0.255859, nan 
0.270396, nan 
0.285759, nan 
0.301995, nan 
0.319154, nan 
0.337287, nan 
0.356451, nan 
0.376704, nan 
0.398107, nan 
0.420727, nan 
0.444631, nan 
0.469894, nan 
0.496592, nan 
0.524807, nan 
0.554626, nan 
0.586138, nan 
0.619441, nan 
0.654636, nan 
0.691831, nan 
0.731139, nan 
0.772681, nan 
0.816582, nan 
0.862979, nan 
0.912011, nan 
0.963829, nan 
1.018591, nan 
1.076465, nan 
1.137627, nan 
1.202264, nan 
1.270574, nan 
1.342765, nan 
1.419058, nan 
1.499685, nan 
1.584893, nan 
1.674943, nan 
1.770109, nan 
1.870682, nan 
1.976970, nan 
2.089296, nan 
2.208005, nan 
2.333458, nan 
2.466039, nan 
2.606154, nan 
2.754229, nan 
2.910717, nan 
3.076097, nan 
3.250873, nan 
3.435579, nan 
3.630781, nan 
3.837072, nan 
4.055085, nan 
4.285485, nan 
4.528976, nan 
4.786301, nan 
5.058247, nan 
5.345644, nan 
5.649370, nan 
5.970353, nan 
6.309573, nan 
6.668068, nan 
7.046931, nan 
7.447320, nan 
7.870458, nan 
8.317638, nan 
8.790225, nan 
9.289664, nan 
9.817479, nan 
10.375284, nan 
10.964782, nan 
11.587774, nan 
12.246162, nan 
12.941958, nan 
13.677288, nan 
14.454398, nan 
15.275661, nan 
16.143586, nan 
17.060824, nan 
18.030177, nan 
19.054607, nan 
20.137242, nan 
21.281390, nan 
22.490546, nan 
23.768403, nan 
25.118864, nan 
26.546056, nan 
28.054336, nan 
29.648314, nan 
31.332857, nan 
33.113112, nan 
34.994517, nan 
36.982818, nan 
39.084090, nan 
41.304750, nan 
43.651583, nan 
46.131757, nan 
48.752849, nan 
51.522864, nan 
54.450265, nan 
57.543994, nan 
60.813500, nan 
64.268772, nan 
67.920363, nan 
71.779429, nan 
75.857758, nan 
80.167806, nan 
84.722741, nan 
89.536477, nan 
94.623716, nan 
100.000000, nan 
105.681751, nan 
111.686325, nan 
118.032064, nan 
124.738351, nan 
131.825674, nan 
139.315680, nan 
147.231250, nan 
155.596563, nan 
164.437172, nan 
173.780083, nan 
183.653834, nan 
194.088588, nan 
205.116218, nan 
216.770410, nan 
229.086765, nan 
242.102905, nan 
255.858589, nan 
270.395836, nan 
285.759054, nan 
301.995172, nan 
319.153786, nan 
337.287309, nan 
356.451133, nan 
376.703799, nan 
398.107171, nan 
420.726628, nan 
444.631267, nan 
469.894109, nan 
496.592321, nan 
524.807460, nan 
554.625713, nan 
586.138165, nan 
619.441075, nan 
654.636174, nan 
691.830971, nan 
731.139083, nan 
772.680585, nan 
816.582371, nan 
862.978548, nan 
912.010839, nan 
963.829024, nan 
1018.591388, nan 
1076.465214, nan 
1137.627286, nan 
1202.264435, nan 
1270.574105, nan 
1342.764961, nan 
1419.057522, nan 
1499.684836, nan 
1584.893192, nan 
1674.942876, nan 
1770.108958, nan 
1870.682140, nan 
1976.969640, nan 
2089.296131, nan 
2208.004733, nan 
2333.458062, nan 
2466.039337, nan 
2606.153550, nan 
2754.228703, nan 
2910.717118, nan 
3076.096815, nan 
3250.872974, nan 
