pp,,pp xmin,,pp xmax,,pp ymin,,pp ymax,
X,Y,X,Y,X,Y,X,Y,X,Y
0.004717897615767201,16097.839587053382,0.0024467297117364856,16108.808070961491,0.012531905155079485,15966.710448036165,0.004743807208533372,13457.497201278391,0.0047173489996829784,18712.00586279965
0.011750319152098482,24721.708788465367,0.006225306296480439,24738.00529566426,0.030880125471825927,24696.942244318452,0.01175123015658257,22361.966197340684,0.011749538347323948,26941.570885509514
0.02327093166588451,24006.14953170558,0.012662843357962137,23010.415445449384,0.060507775312148356,23641.114440896483,0.023148060897461353,22668.804988006334,0.023146522716562947,24704.328559970723
0.0558862058342889,10596.343362037762,0.029766932461098045,10603.269735626774,0.14224062533084342,10586.079527682226,0.055887753248653575,10223.41155602611,0.05588434899360624,11061.862014743841
0.10611082007926638,5062.0653767476415,0.05682082322841115,5065.346180790251,0.2615567463754183,5093.699787799625,0.10611610865812068,4745.9092399445835,0.10554178663693176,5322.484490410164
0.1801190706341973,2203.4008741559833,0.0974864682229314,2204.804513821295,0.429989639147698,2201.4128982681164,0.18013203778804532,2007.4144842660976,0.17914720563288553,2418.535053693681
0.3141324701315106,593.3908823025296,0.1736875309663139,598.0257118159882,0.7071415875481293,597.1553789761266,0.3142299004626662,397.2527115592759,0.3107241663884601,801.7725397567638
